Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
12573.00,125224.261097186,125307.000000000,154545.451756106,154492.000000000,53323.903818953,53308.000000000
12574.00,125141.451346503,125224.000000000,154599.240663370,154545.000000000,53339.619676253,53324.000000000
12575.00,125058.588521997,125141.000000000,154652.947773402,154599.000000000,53355.335533553,53340.000000000
12576.00,124975.672704468,125059.000000000,154706.573033833,154653.000000000,53371.051390853,53355.000000000
12577.00,124892.703974763,124976.000000000,154760.116392376,154707.000000000,53386.767248153,53371.000000000
12578.00,124809.682413782,124893.000000000,154813.577796821,154760.000000000,53402.483105453,53387.000000000
12579.00,124726.608102479,124810.000000000,154866.957195041,154814.000000000,53418.198962753,53402.000000000
12580.00,124643.481121854,124727.000000000,154920.254534987,154867.000000000,53433.914820053,53418.000000000
12581.00,124560.301552965,124643.000000000,154973.469764689,154920.000000000,53449.630677353,53434.000000000
12582.00,124477.069476916,124560.000000000,155026.602832260,154973.000000000,53465.346534654,53450.000000000
12583.00,124393.784974864,124477.000000000,155079.653685890,155027.000000000,53481.062391954,53465.000000000
12584.00,124310.448128018,124394.000000000,155132.622273853,155080.000000000,53496.778249254,53481.000000000
12585.00,124227.059017637,124310.000000000,155185.508544498,155133.000000000,53512.494106554,53497.000000000
12586.00,124143.617725032,124227.000000000,155238.312446260,155186.000000000,53528.209963854,53512.000000000
12587.00,124060.124331562,124144.000000000,155291.033927649,155238.000000000,53543.925821154,53528.000000000
12588.00,123976.578918641,124060.000000000,155343.672937259,155291.000000000,53559.641678454,53544.000000000
12589.00,123892.981567731,123977.000000000,155396.229423764,155344.000000000,53575.357535754,53560.000000000
12590.00,123809.332360345,123893.000000000,155448.703335917,155396.000000000,53591.073393054,53575.000000000
12591.00,123725.631378047,123809.000000000,155501.094622552,155449.000000000,53606.789250354,53591.000000000
12592.00,123641.878702452,123726.000000000,155553.403232584,155501.000000000,53622.505107654,53607.000000000
12593.00,123558.074415223,123642.000000000,155605.629115009,155553.000000000,53638.220964954,53623.000000000
12594.00,123474.218598077,123558.000000000,155657.772218903,155606.000000000,53653.936822254,53638.000000000
12595.00,123390.311332778,123474.000000000,155709.832493422,155658.000000000,53669.652679554,53654.000000000
12596.00,123306.352701142,123390.000000000,155761.809887803,155710.000000000,53685.368536854,53670.000000000
12597.00,123222.342785035,123306.000000000,155813.704351367,155762.000000000,53701.084394154,53685.000000000
12598.00,123138.281666371,123222.000000000,155865.515833511,155814.000000000,53716.800251454,53701.000000000
12599.00,123054.169427117,123138.000000000,155917.244283716,155866.000000000,53732.516108754,53717.000000000
12600.00,122970.006149288,123054.000000000,155968.889651543,155917.000000000,53748.231966054,53733.000000000
12601.00,122885.791914949,122970.000000000,156020.451886634,155969.000000000,53763.947823354,53748.000000000
12602.00,122801.526806214,122886.000000000,156071.930938712,156020.000000000,53779.663680654,53764.000000000
12603.00,122717.210905249,122802.000000000,156123.326757582,156072.000000000,53795.379537954,53780.000000000
12604.00,122632.844294267,122717.000000000,156174.639293130,156123.000000000,53811.095395254,53795.000000000
12605.00,122548.427055531,122633.000000000,156225.868495321,156175.000000000,53826.811252554,53811.000000000
12606.00,122463.959271354,122548.000000000,156277.014314203,156226.000000000,53842.527109854,53827.000000000
12607.00,122379.441024099,122464.000000000,156328.076699907,156277.000000000,53858.242967154,53843.000000000
12608.00,122294.872396175,122379.000000000,156379.055602642,156328.000000000,53873.958824454,53858.000000000
12609.00,122210.253470045,122295.000000000,156429.950972701,156379.000000000,53889.674681754,53874.000000000
12610.00,122125.584328216,122210.000000000,156480.762760457,156430.000000000,53905.390539054,53890.000000000
12611.00,122040.865053248,122126.000000000,156531.490916365,156481.000000000,53921.106396354,53905.000000000
12612.00,121956.095727748,122041.000000000,156582.135390962,156531.000000000,53936.822253654,53921.000000000
12613.00,121871.276434371,121956.000000000,156632.696134865,156582.000000000,53952.538110954,53937.000000000
12614.00,121786.407255823,121871.000000000,156683.173098774,156633.000000000,53968.253968254,53953.000000000
12615.00,121701.488274857,121786.000000000,156733.566233471,156683.000000000,53983.969825554,53968.000000000
12616.00,121616.519574275,121701.000000000,156783.875489818,156734.000000000,53999.685682854,53984.000000000
12617.00,121531.501236927,121617.000000000,156834.100818762,156784.000000000,54015.401540154,54000.000000000
12618.00,121446.433345712,121532.000000000,156884.242171328,156834.000000000,54031.117397454,54015.000000000
12619.00,121361.315983577,121446.000000000,156934.299498625,156884.000000000,54046.833254754,54031.000000000
12620.00,121276.149233518,121361.000000000,156984.272751844,156934.000000000,54062.549112054,54047.000000000
12621.00,121190.933178578,121276.000000000,157034.161882258,156984.000000000,54078.264969354,54063.000000000
12622.00,121105.667901849,121191.000000000,157083.966841221,157034.000000000,54093.980826654,54078.000000000
12623.00,121020.353486471,121106.000000000,157133.687580169,157084.000000000,54109.696683954,54094.000000000
12624.00,120934.990015630,121020.000000000,157183.324050622,157134.000000000,54125.412541254,54110.000000000
12625.00,120849.577572563,120935.000000000,157232.876204180,157183.000000000,54141.128398554,54125.000000000
12626.00,120764.116240553,120850.000000000,157282.343992527,157233.000000000,54156.844255854,54141.000000000
12627.00,120678.606102930,120764.000000000,157331.727367427,157282.000000000,54172.560113154,54157.000000000
12628.00,120593.047243073,120679.000000000,157381.026280730,157332.000000000,54188.275970454,54173.000000000
12629.00,120507.439744407,120593.000000000,157430.240684365,157381.000000000,54203.991827754,54188.000000000
12630.00,120421.783690406,120507.000000000,157479.370530343,157430.000000000,54219.707685054,54204.000000000
12631.00,120336.079164590,120422.000000000,157528.415770762,157479.000000000,54235.423542354,54220.000000000
12632.00,120250.326250528,120336.000000000,157577.376357797,157528.000000000,54251.139399654,54235.000000000
12633.00,120164.525031835,120250.000000000,157626.252243708,157577.000000000,54266.855256954,54251.000000000
12634.00,120078.675592173,120165.000000000,157675.043380840,157626.000000000,54282.571114254,54267.000000000
12635.00,119992.778015250,120079.000000000,157723.749721616,157675.000000000,54298.286971554,54283.000000000
12636.00,119906.832384824,119993.000000000,157772.371218544,157724.000000000,54314.002828854,54298.000000000
12637.00,119820.838784697,119907.000000000,157820.907824215,157772.000000000,54329.718686154,54314.000000000
12638.00,119734.797298719,119821.000000000,157869.359491303,157821.000000000,54345.434543454,54330.000000000
12639.00,119648.708010786,119735.000000000,157917.726172564,157869.000000000,54361.150400754,54345.000000000
12640.00,119562.571004842,119649.000000000,157966.007820837,157918.000000000,54376.866258054,54361.000000000
12641.00,119476.386364876,119563.000000000,158014.204389043,157966.000000000,54392.582115354,54377.000000000
12642.00,119390.154174925,119476.000000000,158062.315830188,158014.000000000,54408.297972654,54393.000000000
12643.00,119303.874519070,119390.000000000,158110.342097361,158062.000000000,54424.013829954,54408.000000000
12644.00,119217.547481441,119304.000000000,158158.283143730,158110.000000000,54439.729687254,54424.000000000
12645.00,119131.173146211,119218.000000000,158206.138922552,158158.000000000,54455.445544555,54440.000000000
12646.00,119044.751597604,119131.000000000,158253.909387163,158206.000000000,54471.161401855,54455.000000000
12647.00,118958.282919884,119045.000000000,158301.594490984,158254.000000000,54486.877259155,54471.000000000
12648.00,118871.767197366,118958.000000000,158349.194187518,158302.000000000,54502.593116455,54487.000000000
12649.00,118785.204514409,118872.000000000,158396.708430352,158349.000000000,54518.308973755,54503.000000000
12650.00,118698.594955416,118785.000000000,158444.137173157,158397.000000000,54534.024831055,54518.000000000
12651.00,118611.938604839,118699.000000000,158491.480369686,158444.000000000,54549.740688355,54534.000000000
12652.00,118525.235547174,118612.000000000,158538.737973777,158491.000000000,54565.456545655,54550.000000000
12653.00,118438.485866961,118525.000000000,158585.909939349,158539.000000000,54581.172402955,54565.000000000
12654.00,118351.689648789,118438.000000000,158632.996220407,158586.000000000,54596.888260255,54581.000000000
12655.00,118264.846977289,118352.000000000,158679.996771038,158633.000000000,54612.604117555,54597.000000000
12656.00,118177.957937139,118265.000000000,158726.911545414,158680.000000000,54628.319974855,54613.000000000
12657.00,118091.022613062,118178.000000000,158773.740497789,158727.000000000,54644.035832155,54628.000000000
12658.00,118004.041089826,118091.000000000,158820.483582502,158774.000000000,54659.751689455,54644.000000000
12659.00,117917.013452244,118004.000000000,158867.140753976,158820.000000000,54675.467546755,54660.000000000
12660.00,117829.939785175,117917.000000000,158913.711966715,158867.000000000,54691.183404055,54675.000000000
12661.00,117742.820173520,117830.000000000,158960.197175310,158914.000000000,54706.899261355,54691.000000000
12662.00,117655.654702229,117743.000000000,159006.596334434,158960.000000000,54722.615118655,54707.000000000
12663.00,117568.443456293,117656.000000000,159052.909398846,159007.000000000,54738.330975955,54723.000000000
12664.00,117481.186520749,117568.000000000,159099.136323386,159053.000000000,54754.046833255,54738.000000000
12665.00,117393.883980680,117481.000000000,159145.277062981,159099.000000000,54769.762690555,54754.000000000
12666.00,117306.535921210,117394.000000000,159191.331572639,159145.000000000,54785.478547855,54770.000000000
12667.00,117219.142427511,117307.000000000,159237.299807454,159191.000000000,54801.194405155,54785.000000000
12668.00,117131.703584798,117219.000000000,159283.181722604,159237.000000000,54816.910262455,54801.000000000
12669.00,117044.219478329,117132.000000000,159328.977273352,159283.000000000,54832.626119755,54817.000000000
12670.00,116956.690193408,117044.000000000,159374.686415042,159329.000000000,54848.341977055,54833.000000000
12671.00,116869.115815381,116957.000000000,159420.309103106,159375.000000000,54864.057834355,54848.000000000
12672.00,116781.496429640,116869.000000000,159465.845293058,159420.000000000,54879.773691655,54864.000000000
12673.00,116693.832121620,116781.000000000,159511.294940496,159466.000000000,54895.489548955,54880.000000000
12674.00,116606.122976800,116694.000000000,159556.658001106,159511.000000000,54911.205406255,54895.000000000
12675.00,116518.369080703,116606.000000000,159601.934430654,159557.000000000,54926.921263555,54911.000000000
12676.00,116430.570518894,116518.000000000,159647.124184992,159602.000000000,54942.637120855,54927.000000000
12677.00,116342.727376983,116431.000000000,159692.227220058,159647.000000000,54958.352978155,54943.000000000
12678.00,116254.839740624,116343.000000000,159737.243491873,159692.000000000,54974.068835455,54958.000000000
12679.00,116166.907695513,116255.000000000,159782.172956543,159737.000000000,54989.784692755,54974.000000000
12680.00,116078.931327390,116167.000000000,159827.015570259,159782.000000000,55005.500550055,54990.000000000
12681.00,115990.910722038,116079.000000000,159871.771289295,159827.000000000,55021.216407355,55006.000000000
12682.00,115902.845965284,115991.000000000,159916.440070011,159872.000000000,55036.932264655,55021.000000000
12683.00,115814.737142996,115903.000000000,159961.021868854,159916.000000000,55052.648121955,55037.000000000
12684.00,115726.584341088,115815.000000000,160005.516642352,159961.000000000,55068.363979255,55053.000000000
12685.00,115638.387645514,115727.000000000,160049.924347119,160006.000000000,55084.079836555,55068.000000000
12686.00,115550.147142272,115638.000000000,160094.244939856,160050.000000000,55099.795693855,55084.000000000
12687.00,115461.862917403,115550.000000000,160138.478377346,160094.000000000,55115.511551155,55100.000000000
12688.00,115373.535056990,115462.000000000,160182.624616458,160138.000000000,55131.227408455,55116.000000000
12689.00,115285.163647159,115374.000000000,160226.683614148,160183.000000000,55146.943265755,55131.000000000
12690.00,115196.748774078,115285.000000000,160270.655327454,160227.000000000,55162.659123055,55147.000000000
12691.00,115108.290523959,115197.000000000,160314.539713501,160271.000000000,55178.374980355,55163.000000000
12692.00,115019.788983053,115108.000000000,160358.336729499,160315.000000000,55194.090837655,55178.000000000
12693.00,114931.244237657,115020.000000000,160402.046332742,160358.000000000,55209.806694955,55194.000000000
12694.00,114842.656374108,114931.000000000,160445.668480610,160402.000000000,55225.522552255,55210.000000000
12695.00,114754.025478784,114843.000000000,160489.203130569,160446.000000000,55241.238409555,55226.000000000
12696.00,114665.351638108,114754.000000000,160532.650240170,160489.000000000,55256.954266855,55241.000000000
12697.00,114576.634938542,114665.000000000,160576.009767048,160533.000000000,55272.670124155,55257.000000000
12698.00,114487.875466592,114577.000000000,160619.281668925,160576.000000000,55288.385981455,55273.000000000
12699.00,114399.073308804,114488.000000000,160662.465903608,160619.000000000,55304.101838755,55288.000000000
12700.00,114310.228551767,114399.000000000,160705.562428989,160662.000000000,55319.817696055,55304.000000000
12701.00,114221.341282110,114310.000000000,160748.571203046,160706.000000000,55335.533553355,55320.000000000
12702.00,114132.411586505,114221.000000000,160791.492183843,160749.000000000,55351.249410655,55336.000000000
12703.00,114043.439551665,114132.000000000,160834.325329527,160791.000000000,55366.965267955,55351.000000000
12704.00,113954.425264343,114043.000000000,160877.070598335,160834.000000000,55382.681125255,55367.000000000
12705.00,113865.368811334,113954.000000000,160919.727948587,160877.000000000,55398.396982555,55383.000000000
12706.00,113776.270279476,113865.000000000,160962.297338688,160920.000000000,55414.112839855,55398.000000000
12707.00,113687.129755644,113776.000000000,161004.778727130,160962.000000000,55429.828697155,55414.000000000
12708.00,113597.947326759,113687.000000000,161047.172072492,161005.000000000,55445.544554456,55430.000000000
12709.00,113508.723079777,113598.000000000,161089.477333436,161047.000000000,55461.260411756,55446.000000000
12710.00,113419.457101701,113509.000000000,161131.694468712,161089.000000000,55476.976269056,55461.000000000
12711.00,113330.149479569,113419.000000000,161173.823437156,161132.000000000,55492.692126356,55477.000000000
12712.00,113240.800300464,113330.000000000,161215.864197688,161174.000000000,55508.407983656,55493.000000000
12713.00,113151.409651506,113241.000000000,161257.816709316,161216.000000000,55524.123840956,55508.000000000
12714.00,113061.977619859,113151.000000000,161299.680931134,161258.000000000,55539.839698256,55524.000000000
12715.00,112972.504292725,113062.000000000,161341.456822320,161300.000000000,55555.555555556,55540.000000000
12716.00,112882.989757346,112973.000000000,161383.144342140,161341.000000000,55571.271412856,55556.000000000
12717.00,112793.434101005,112883.000000000,161424.743449947,161383.000000000,55586.987270156,55571.000000000
12718.00,112703.837411026,112793.000000000,161466.254105178,161425.000000000,55602.703127456,55587.000000000
12719.00,112614.199774771,112704.000000000,161507.676267357,161466.000000000,55618.418984756,55603.000000000
12720.00,112524.521279644,112614.000000000,161549.009896094,161508.000000000,55634.134842056,55618.000000000
12721.00,112434.802013087,112525.000000000,161590.254951088,161549.000000000,55649.850699356,55634.000000000
12722.00,112345.042062583,112435.000000000,161631.411392120,161590.000000000,55665.566556656,55650.000000000
12723.00,112255.241515654,112345.000000000,161672.479179060,161631.000000000,55681.282413956,55666.000000000
12724.00,112165.400459862,112255.000000000,161713.458271865,161672.000000000,55696.998271256,55681.000000000
12725.00,112075.518982808,112165.000000000,161754.348630576,161713.000000000,55712.714128556,55697.000000000
12726.00,111985.597172133,112076.000000000,161795.150215323,161754.000000000,55728.429985856,55713.000000000
12727.00,111895.635115517,111986.000000000,161835.862986322,161795.000000000,55744.145843156,55728.000000000
12728.00,111805.632900680,111896.000000000,161876.486903875,161836.000000000,55759.861700456,55744.000000000
12729.00,111715.590615380,111806.000000000,161917.021928370,161876.000000000,55775.577557756,55760.000000000
12730.00,111625.508347414,111716.000000000,161957.468020283,161917.000000000,55791.293415056,55776.000000000
12731.00,111535.386184619,111626.000000000,161997.825140176,161957.000000000,55807.009272356,55791.000000000
12732.00,111445.224214870,111535.000000000,162038.093248698,161998.000000000,55822.725129656,55807.000000000
12733.00,111355.022526082,111445.000000000,162078.272306586,162038.000000000,55838.440986956,55823.000000000
12734.00,111264.781206208,111355.000000000,162118.362274661,162078.000000000,55854.156844256,55838.000000000
12735.00,111174.500343239,111265.000000000,162158.363113833,162118.000000000,55869.872701556,55854.000000000
12736.00,111084.180025205,111175.000000000,162198.274785098,162158.000000000,55885.588558856,55870.000000000
12737.00,110993.820340175,111084.000000000,162238.097249540,162198.000000000,55901.304416156,55886.000000000
12738.00,110903.421376257,110994.000000000,162277.830468329,162238.000000000,55917.020273456,55901.000000000
12739.00,110812.983221594,110903.000000000,162317.474402723,162278.000000000,55932.736130756,55917.000000000
12740.00,110722.505964372,110813.000000000,162357.029014065,162317.000000000,55948.451988056,55933.000000000
12741.00,110631.989692811,110723.000000000,162396.494263788,162357.000000000,55964.167845356,55948.000000000
12742.00,110541.434495172,110632.000000000,162435.870113409,162396.000000000,55979.883702656,55964.000000000
12743.00,110450.840459751,110541.000000000,162475.156524535,162436.000000000,55995.599559956,55980.000000000
12744.00,110360.207674885,110451.000000000,162514.353458859,162475.000000000,56011.315417256,55996.000000000
12745.00,110269.536228947,110360.000000000,162553.460878160,162514.000000000,56027.031274556,56011.000000000
12746.00,110178.826210348,110270.000000000,162592.478744307,162553.000000000,56042.747131856,56027.000000000
12747.00,110088.077707537,110179.000000000,162631.407019254,162592.000000000,56058.462989156,56043.000000000
12748.00,109997.290808998,110088.000000000,162670.245665044,162631.000000000,56074.178846456,56058.000000000
12749.00,109906.465603258,109997.000000000,162708.994643806,162670.000000000,56089.894703756,56074.000000000
12750.00,109815.602178875,109906.000000000,162747.653917756,162709.000000000,56105.610561056,56090.000000000
12751.00,109724.700624449,109816.000000000,162786.223449201,162748.000000000,56121.326418356,56106.000000000
12752.00,109633.761028615,109725.000000000,162824.703200530,162786.000000000,56137.042275656,56121.000000000
12753.00,109542.783480045,109634.000000000,162863.093134225,162825.000000000,56152.758132956,56137.000000000
12754.00,109451.768067448,109543.000000000,162901.393212852,162863.000000000,56168.473990256,56153.000000000
12755.00,109360.714879572,109452.000000000,162939.603399066,162901.000000000,56184.189847556,56168.000000000
12756.00,109269.624005199,109361.000000000,162977.723655610,162940.000000000,56199.905704856,56184.000000000
12757.00,109178.495533150,109270.000000000,163015.753945313,162978.000000000,56215.621562156,56200.000000000
12758.00,109087.329552281,109178.000000000,163053.694231093,163016.000000000,56231.337419456,56216.000000000
12759.00,108996.126151485,109087.000000000,163091.544475956,163054.000000000,56247.053276756,56231.000000000
12760.00,108904.885419692,108996.000000000,163129.304642995,163092.000000000,56262.769134056,56247.000000000
12761.00,108813.607445868,108905.000000000,163166.974695391,163129.000000000,56278.484991356,56263.000000000
12762.00,108722.292319016,108814.000000000,163204.554596414,163167.000000000,56294.200848656,56278.000000000
12763.00,108630.940128174,108722.000000000,163242.044309420,163205.000000000,56309.916705956,56294.000000000
12764.00,108539.550962417,108631.000000000,163279.443797854,163242.000000000,56325.632563256,56310.000000000
12765.00,108448.124910855,108540.000000000,163316.753025249,163279.000000000,56341.348420556,56326.000000000
12766.00,108356.670295288,108448.000000000,163353.968609855,163317.000000000,56357.062863542,56341.000000000
12767.00,108265.195450742,108357.000000000,163391.087202527,163354.000000000,56372.774477900,56357.000000000
12768.00,108173.700486157,108265.000000000,163428.108815865,163391.000000000,56388.483263630,56373.000000000
12769.00,108082.185510405,108174.000000000,163465.033462587,163428.000000000,56404.189220732,56388.000000000
12770.00,107990.650632294,108082.000000000,163501.861155527,163465.000000000,56419.892349206,56404.000000000
12771.00,107899.095960570,107991.000000000,163538.591907639,163502.000000000,56435.592649052,56420.000000000
12772.00,107807.521603911,107899.000000000,163575.225731995,163539.000000000,56451.290120270,56436.000000000
12773.00,107715.927670934,107808.000000000,163611.762641784,163575.000000000,56466.984762860,56451.000000000
12774.00,107624.314270188,107716.000000000,163648.202650311,163612.000000000,56482.676576822,56467.000000000
12775.00,107532.681510159,107624.000000000,163684.545771001,163648.000000000,56498.365562155,56483.000000000
12776.00,107441.029499267,107533.000000000,163720.792017396,163685.000000000,56514.051718861,56498.000000000
12777.00,107349.358345869,107441.000000000,163756.941403152,163721.000000000,56529.735046939,56514.000000000
12778.00,107257.668158255,107349.000000000,163792.993942045,163757.000000000,56545.415546389,56530.000000000
12779.00,107165.959044650,107258.000000000,163828.949647967,163793.000000000,56561.093217210,56545.000000000
12780.00,107074.231113213,107166.000000000,163864.808534927,163829.000000000,56576.768059404,56561.000000000
12781.00,106982.484472040,107074.000000000,163900.570617050,163865.000000000,56592.440072970,56577.000000000
12782.00,106890.719229158,106982.000000000,163936.235908578,163901.000000000,56608.109257907,56592.000000000
12783.00,106798.935492531,106891.000000000,163971.804423868,163936.000000000,56623.775614217,56608.000000000
12784.00,106707.133370055,106799.000000000,164007.276177394,163972.000000000,56639.439141898,56624.000000000
12785.00,106615.312969564,106707.000000000,164042.651183746,164007.000000000,56655.099840952,56639.000000000
12786.00,106523.474398821,106615.000000000,164077.929457630,164043.000000000,56670.757711377,56655.000000000
12787.00,106431.617765525,106523.000000000,164113.111013867,164078.000000000,56686.412753175,56671.000000000
12788.00,106339.743177311,106432.000000000,164148.195867394,164113.000000000,56702.064966344,56686.000000000
12789.00,106247.850741745,106340.000000000,164183.184033264,164148.000000000,56717.714350886,56702.000000000
12790.00,106155.940566326,106248.000000000,164218.075526644,164183.000000000,56733.360906799,56718.000000000
12791.00,106064.012758490,106156.000000000,164252.870362817,164218.000000000,56749.004634085,56733.000000000
12792.00,105972.067425603,106064.000000000,164287.568557181,164253.000000000,56764.645532742,56749.000000000
12793.00,105880.104674965,105972.000000000,164322.170125247,164288.000000000,56780.283602772,56765.000000000
12794.00,105788.124613810,105880.000000000,164356.675082644,164322.000000000,56795.918844173,56780.000000000
12795.00,105696.127349305,105788.000000000,164391.083445113,164357.000000000,56811.551256946,56796.000000000
12796.00,105604.112988550,105696.000000000,164425.395228511,164391.000000000,56827.180841091,56812.000000000
12797.00,105512.081638578,105604.000000000,164459.610448807,164425.000000000,56842.807596609,56827.000000000
12798.00,105420.033406352,105512.000000000,164493.729122087,164460.000000000,56858.431523498,56843.000000000
12799.00,105327.968398773,105420.000000000,164527.751264549,164494.000000000,56874.052621759,56858.000000000
12800.00,105235.886722670,105328.000000000,164561.676892505,164528.000000000,56889.670891392,56874.000000000
12801.00,105143.788484806,105236.000000000,164595.506022382,164562.000000000,56905.286332398,56890.000000000
12802.00,105051.673791877,105144.000000000,164629.238670719,164596.000000000,56920.898944775,56905.000000000
12803.00,104959.542750511,105052.000000000,164662.874854169,164629.000000000,56936.508728524,56921.000000000
12804.00,104867.395467267,104960.000000000,164696.414589499,164663.000000000,56952.115683645,56937.000000000
12805.00,104775.232048638,104867.000000000,164729.857893588,164696.000000000,56967.719810138,56952.000000000
12806.00,104683.052601047,104775.000000000,164763.204783429,164730.000000000,56983.321108003,56968.000000000
12807.00,104590.857230851,104683.000000000,164796.455276127,164763.000000000,56998.919577240,56983.000000000
12808.00,104498.646044336,104591.000000000,164829.609388900,164796.000000000,57014.515217849,56999.000000000
12809.00,104406.419147723,104499.000000000,164862.667139078,164830.000000000,57030.108029830,57015.000000000
12810.00,104314.176647162,104406.000000000,164895.628544105,164863.000000000,57045.698013183,57030.000000000
12811.00,104221.918648736,104314.000000000,164928.493621536,164896.000000000,57061.285167908,57046.000000000
12812.00,104129.645258458,104222.000000000,164961.262389039,164928.000000000,57076.869494005,57061.000000000
12813.00,104037.356582274,104130.000000000,164993.934864392,164961.000000000,57092.450991474,57077.000000000
12814.00,103945.052726060,104037.000000000,165026.511065487,164994.000000000,57108.029660315,57092.000000000
12815.00,103852.733795622,103945.000000000,165058.991010327,165027.000000000,57123.605500527,57108.000000000
12816.00,103760.399896700,103853.000000000,165091.374717026,165059.000000000,57139.178512112,57124.000000000
12817.00,103668.051134963,103760.000000000,165123.662203811,165091.000000000,57154.748695069,57139.000000000
12818.00,103575.687616011,103668.000000000,165155.853489018,165124.000000000,57170.316049398,57155.000000000
12819.00,103483.309445374,103576.000000000,165187.948591097,165156.000000000,57185.880575099,57170.000000000
12820.00,103390.916728514,103483.000000000,165219.947528605,165188.000000000,57201.442272171,57186.000000000
12821.00,103298.509570824,103391.000000000,165251.850320215,165220.000000000,57217.001140616,57201.000000000
12822.00,103206.088077625,103299.000000000,165283.656984705,165252.000000000,57232.557180433,57217.000000000
12823.00,103113.652354170,103206.000000000,165315.367540969,165284.000000000,57248.110391621,57233.000000000
12824.00,103021.202505642,103114.000000000,165346.982008007,165315.000000000,57263.660774182,57248.000000000
12825.00,102928.738637155,103021.000000000,165378.500404933,165347.000000000,57279.208328115,57264.000000000
12826.00,102836.260853751,102929.000000000,165409.922750967,165379.000000000,57294.753053419,57279.000000000
12827.00,102743.769260403,102836.000000000,165441.249065443,165410.000000000,57310.294950096,57295.000000000
12828.00,102651.263962015,102744.000000000,165472.479367802,165441.000000000,57325.834018144,57310.000000000
12829.00,102558.745063418,102651.000000000,165503.613677597,165472.000000000,57341.370257565,57326.000000000
12830.00,102466.212669377,102559.000000000,165534.652014489,165504.000000000,57356.903668357,57341.000000000
12831.00,102373.666884582,102466.000000000,165565.594398249,165535.000000000,57372.434250522,57357.000000000
12832.00,102281.107813655,102374.000000000,165596.440848756,165566.000000000,57387.962004058,57372.000000000
12833.00,102188.535561147,102281.000000000,165627.191386000,165596.000000000,57403.486928967,57388.000000000
12834.00,102095.950231538,102189.000000000,165657.846030079,165627.000000000,57419.009025247,57403.000000000
12835.00,102003.351929238,102096.000000000,165688.404801201,165658.000000000,57434.528292899,57419.000000000
12836.00,101910.740758585,102003.000000000,165718.867719680,165688.000000000,57450.044731924,57435.000000000
12837.00,101818.116823847,101911.000000000,165749.234805942,165719.000000000,57465.558342320,57450.000000000
12838.00,101725.480229220,101818.000000000,165779.506080519,165749.000000000,57481.069124088,57466.000000000
12839.00,101632.831078829,101725.000000000,165809.681564052,165780.000000000,57496.577077229,57481.000000000
12840.00,101540.169476729,101633.000000000,165839.761277289,165810.000000000,57512.082201741,57497.000000000
12841.00,101447.495526903,101540.000000000,165869.745241089,165840.000000000,57527.584497625,57512.000000000
12842.00,101354.809333261,101447.000000000,165899.633476417,165870.000000000,57543.083964881,57528.000000000
12843.00,101262.110999644,101355.000000000,165929.426004344,165900.000000000,57558.580603509,57543.000000000
12844.00,101169.400629820,101262.000000000,165959.122846051,165929.000000000,57574.074413509,57559.000000000
12845.00,101076.678327486,101169.000000000,165988.724022826,165959.000000000,57589.565394882,57574.000000000
12846.00,100983.944196266,101077.000000000,166018.229556063,165989.000000000,57605.053547626,57590.000000000
12847.00,100891.198339713,100984.000000000,166047.639467265,166018.000000000,57620.538871742,57605.000000000
12848.00,100798.440861308,100891.000000000,166076.953778040,166048.000000000,57636.021367230,57621.000000000
12849.00,100705.671864460,100798.000000000,166106.172510104,166077.000000000,57651.501034090,57636.000000000
12850.00,100612.891452506,100706.000000000,166135.295685281,166106.000000000,57666.977872322,57652.000000000
12851.00,100520.099728710,100613.000000000,166164.323325498,166135.000000000,57682.451881926,57667.000000000
12852.00,100427.296796265,100520.000000000,166193.255452792,166164.000000000,57697.923062902,57682.000000000
12853.00,100334.482758290,100427.000000000,166222.092089304,166193.000000000,57713.391415250,57698.000000000
12854.00,100241.657717834,100334.000000000,166250.833257282,166222.000000000,57728.856938970,57713.000000000
12855.00,100148.821777869,100242.000000000,166279.478979079,166251.000000000,57744.319634062,57729.000000000
12856.00,100055.975041299,100149.000000000,166308.029277156,166279.000000000,57759.779500525,57744.000000000
12857.00,99963.117610953,100056.000000000,166336.484174078,166308.000000000,57775.236538361,57760.000000000
12858.00,99870.249589588,99963.000000000,166364.843692515,166336.000000000,57790.690747569,57775.000000000
12859.00,99777.371079887,99870.000000000,166393.107855245,166365.000000000,57806.142128149,57791.000000000
12860.00,99684.482184460,99777.000000000,166421.276685147,166393.000000000,57821.590680101,57806.000000000
12861.00,99591.583005846,99684.000000000,166449.350205210,166421.000000000,57837.036403424,57822.000000000
12862.00,99498.673646508,99592.000000000,166477.328438525,166449.000000000,57852.479298120,57837.000000000
12863.00,99405.754208838,99499.000000000,166505.211408288,166477.000000000,57867.919364188,57852.000000000
12864.00,99312.824795153,99406.000000000,166532.999137800,166505.000000000,57883.356601628,57868.000000000
12865.00,99219.885507697,99313.000000000,166560.691650467,166533.000000000,57898.791010439,57883.000000000
12866.00,99126.936448642,99220.000000000,166588.288969799,166561.000000000,57914.222590623,57899.000000000
12867.00,99033.977720085,99127.000000000,166615.791119410,166588.000000000,57929.651342178,57914.000000000
12868.00,98941.009424048,99034.000000000,166643.198123019,166616.000000000,57945.077265106,57930.000000000
