Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1
11236.00,314490.213146946,314518.000000000,263197.693503621,263102.000000000
11237.00,314461.929577631,314490.000000000,263293.607590652,263198.000000000
11238.00,314433.603118192,314462.000000000,263389.509019629,263294.000000000
11239.00,314405.233774296,314434.000000000,263485.397771373,263390.000000000
11240.00,314376.821551615,314405.000000000,263581.273826708,263485.000000000
11241.00,314348.366455833,314377.000000000,263677.137166459,263581.000000000
11242.00,314319.868492639,314348.000000000,263772.987771454,263677.000000000
11243.00,314291.327667732,314320.000000000,263868.825622525,263773.000000000
11244.00,314262.743986822,314291.000000000,263964.650700505,263869.000000000
11245.00,314234.117455624,314263.000000000,264060.462986229,263965.000000000
11246.00,314205.448079863,314234.000000000,264156.262460537,264060.000000000
11247.00,314176.735865272,314205.000000000,264252.049104269,264156.000000000
11248.00,314147.980817595,314177.000000000,264347.822898270,264252.000000000
11249.00,314119.182942581,314148.000000000,264443.583823385,264348.000000000
11250.00,314090.342245990,314119.000000000,264539.331860463,264444.000000000
11251.00,314061.458733589,314090.000000000,264635.066990356,264539.000000000
11252.00,314032.532411156,314061.000000000,264730.789193918,264635.000000000
11253.00,314003.563284475,314033.000000000,264826.498452005,264731.000000000
11254.00,313974.551359339,314004.000000000,264922.194745476,264826.000000000
11255.00,313945.496641551,313975.000000000,265017.878055193,264922.000000000
11256.00,313916.399136922,313945.000000000,265113.548362021,265018.000000000
11257.00,313887.258851269,313916.000000000,265209.205646826,265114.000000000
11258.00,313858.075790423,313887.000000000,265304.849890478,265209.000000000
11259.00,313828.849960217,313858.000000000,265400.481073849,265305.000000000
11260.00,313799.581366498,313829.000000000,265496.099177815,265400.000000000
11261.00,313770.270015119,313800.000000000,265591.704183251,265496.000000000
11262.00,313740.915911942,313770.000000000,265687.296071039,265592.000000000
11263.00,313711.519062836,313741.000000000,265782.874822061,265687.000000000
11264.00,313682.079473683,313712.000000000,265878.440417202,265783.000000000
11265.00,313652.597150368,313682.000000000,265973.992837350,265878.000000000
11266.00,313623.072098788,313653.000000000,266069.532063396,265974.000000000
11267.00,313593.504324848,313623.000000000,266165.058076232,266070.000000000
11268.00,313563.893834461,313594.000000000,266260.570856755,266165.000000000
11269.00,313534.240633549,313564.000000000,266356.070385863,266261.000000000
11270.00,313504.544728042,313534.000000000,266451.556644457,266356.000000000
11271.00,313474.806123879,313505.000000000,266547.029613441,266452.000000000
11272.00,313445.024827008,313475.000000000,266642.489273722,266547.000000000
11273.00,313415.200843383,313445.000000000,266737.935606207,266642.000000000
11274.00,313385.334178971,313415.000000000,266833.368591810,266738.000000000
11275.00,313355.424839744,313385.000000000,266928.788211445,266833.000000000
11276.00,313325.472831683,313355.000000000,267024.194446028,266929.000000000
11277.00,313295.478160778,313325.000000000,267119.587276479,267024.000000000
11278.00,313265.440833029,313295.000000000,267214.966683721,267120.000000000
11279.00,313235.360854442,313265.000000000,267310.332648679,267215.000000000
11280.00,313205.238231033,313235.000000000,267405.685152281,267310.000000000
11281.00,313175.072968826,313205.000000000,267501.024175457,267406.000000000
11282.00,313144.865073854,313175.000000000,267596.349699141,267501.000000000
11283.00,313114.614552158,313145.000000000,267691.661704268,267596.000000000
11284.00,313084.321409788,313115.000000000,267786.960171777,267692.000000000
11285.00,313053.985652803,313084.000000000,267882.245082609,267787.000000000
11286.00,313023.607287268,313054.000000000,267977.516417709,267882.000000000
11287.00,312993.186319260,313024.000000000,268072.774158022,267978.000000000
11288.00,312962.722754862,312993.000000000,268168.018284499,268073.000000000
11289.00,312932.216600167,312963.000000000,268263.248778092,268168.000000000
11290.00,312901.667861275,312932.000000000,268358.465619755,268263.000000000
11291.00,312871.076544297,312902.000000000,268453.668790447,268358.000000000
11292.00,312840.442655349,312871.000000000,268548.858271127,268454.000000000
11293.00,312809.766200559,312840.000000000,268644.034042758,268549.000000000
11294.00,312779.047186061,312810.000000000,268739.196086308,268644.000000000
11295.00,312748.285617999,312779.000000000,268834.344382743,268739.000000000
11296.00,312717.481502526,312748.000000000,268929.478913036,268834.000000000
11297.00,312686.634845800,312717.000000000,269024.599658161,268929.000000000
11298.00,312655.745653992,312687.000000000,269119.706599094,269025.000000000
11299.00,312624.813933278,312656.000000000,269214.799716815,269120.000000000
11300.00,312593.839689846,312625.000000000,269309.878992306,269215.000000000
11301.00,312562.822929889,312594.000000000,269404.944406553,269310.000000000
11302.00,312531.763659610,312563.000000000,269499.995940544,269405.000000000
11303.00,312500.661885221,312532.000000000,269595.033575269,269500.000000000
11304.00,312469.517612943,312501.000000000,269690.057291721,269595.000000000
11305.00,312438.330849003,312470.000000000,269785.067070897,269690.000000000
11306.00,312407.101599638,312438.000000000,269880.062893797,269785.000000000
11307.00,312375.829871095,312407.000000000,269975.044741421,269880.000000000
11308.00,312344.515669626,312376.000000000,270070.012594774,269975.000000000
11309.00,312313.159001495,312345.000000000,270164.966434865,270070.000000000
11310.00,312281.759872973,312313.000000000,270259.906242703,270165.000000000
11311.00,312250.318290339,312282.000000000,270354.831999300,270260.000000000
11312.00,312218.834259881,312250.000000000,270449.743685674,270355.000000000
11313.00,312187.307787895,312219.000000000,270544.641282842,270450.000000000
11314.00,312155.738880687,312187.000000000,270639.524771827,270545.000000000
11315.00,312124.127544570,312156.000000000,270734.394133652,270640.000000000
11316.00,312092.473785866,312124.000000000,270829.249349345,270734.000000000
11317.00,312060.777610905,312092.000000000,270924.090399935,270829.000000000
11318.00,312029.039026027,312061.000000000,271018.917266455,270924.000000000
11319.00,311997.258037578,312029.000000000,271113.729929942,271019.000000000
11320.00,311965.434651914,311997.000000000,271208.528371433,271114.000000000
11321.00,311933.568875400,311965.000000000,271303.312571969,271209.000000000
11322.00,311901.660714409,311934.000000000,271398.082512596,271303.000000000
11323.00,311869.710175322,311902.000000000,271492.838174359,271398.000000000
11324.00,311837.717264528,311870.000000000,271587.579538310,271493.000000000
11325.00,311805.681988427,311838.000000000,271682.306585499,271588.000000000
11326.00,311773.604353424,311806.000000000,271777.019296984,271682.000000000
11327.00,311741.484365934,311774.000000000,271871.717653823,271777.000000000
11328.00,311709.322032383,311741.000000000,271966.401637076,271872.000000000
11329.00,311677.117359201,311709.000000000,272061.071227808,271966.000000000
11330.00,311644.870352829,311677.000000000,272155.726407087,272061.000000000
11331.00,311612.581019716,311645.000000000,272250.367155981,272156.000000000
11332.00,311580.249366320,311613.000000000,272344.993455565,272250.000000000
11333.00,311547.875399107,311580.000000000,272439.605286913,272345.000000000
11334.00,311515.459124552,311548.000000000,272534.202631105,272440.000000000
11335.00,311483.000549136,311515.000000000,272628.785469221,272534.000000000
11336.00,311450.499679352,311483.000000000,272723.353782347,272629.000000000
11337.00,311417.956521699,311450.000000000,272817.907551570,272723.000000000
11338.00,311385.371082686,311418.000000000,272912.446757979,272818.000000000
11339.00,311352.743368829,311385.000000000,273006.971382669,272912.000000000
11340.00,311320.073386654,311353.000000000,273101.481406734,273007.000000000
11341.00,311287.361142694,311320.000000000,273195.976811275,273101.000000000
11342.00,311254.606643492,311287.000000000,273290.457577393,273196.000000000
11343.00,311221.809895597,311255.000000000,273384.923686192,273290.000000000
11344.00,311188.970905569,311222.000000000,273479.375118781,273385.000000000
11345.00,311156.089679976,311189.000000000,273573.811856271,273479.000000000
11346.00,311123.166225393,311156.000000000,273668.233879774,273574.000000000
11347.00,311090.200548404,311123.000000000,273762.641170409,273668.000000000
11348.00,311057.192655603,311090.000000000,273857.033709293,273763.000000000
11349.00,311024.142553591,311057.000000000,273951.411477550,273857.000000000
11350.00,310991.050248976,311024.000000000,274045.774456305,273951.000000000
11351.00,310957.915748378,310991.000000000,274140.122626686,274046.000000000
11352.00,310924.739058424,310958.000000000,274234.455969825,274140.000000000
11353.00,310891.520185747,310925.000000000,274328.774466857,274234.000000000
11354.00,310858.259136991,310892.000000000,274423.078098918,274329.000000000
11355.00,310824.955918808,310858.000000000,274517.366847148,274423.000000000
11356.00,310791.610537860,310825.000000000,274611.640692692,274517.000000000
11357.00,310758.223000813,310792.000000000,274705.899616694,274612.000000000
11358.00,310724.793314346,310758.000000000,274800.143600306,274706.000000000
11359.00,310691.321485143,310725.000000000,274894.372624677,274800.000000000
11360.00,310657.807519900,310691.000000000,274988.586670965,274894.000000000
11361.00,310624.251425318,310658.000000000,275082.785720326,274989.000000000
11362.00,310590.653208108,310624.000000000,275176.969753923,275083.000000000
11363.00,310557.012874990,310591.000000000,275271.138752919,275177.000000000
11364.00,310523.330432691,310557.000000000,275365.292698481,275271.000000000
11365.00,310489.605887948,310523.000000000,275459.431571781,275365.000000000
11366.00,310455.839247505,310490.000000000,275553.555353990,275459.000000000
11367.00,310422.030518114,310456.000000000,275647.664026285,275554.000000000
11368.00,310388.179706538,310422.000000000,275741.757569846,275648.000000000
11369.00,310354.286819546,310388.000000000,275835.835965854,275742.000000000
11370.00,310320.351863917,310354.000000000,275929.899195496,275836.000000000
11371.00,310286.374846436,310320.000000000,276023.947239959,275930.000000000
11372.00,310252.355773900,310286.000000000,276117.980080435,276024.000000000
11373.00,310218.294653111,310252.000000000,276211.997698118,276118.000000000
11374.00,310184.191490881,310218.000000000,276306.000074206,276212.000000000
11375.00,310150.046294031,310184.000000000,276399.987189899,276306.000000000
11376.00,310115.859069389,310150.000000000,276493.959026400,276400.000000000
11377.00,310081.629823793,310116.000000000,276587.915564917,276494.000000000
11378.00,310047.358564087,310082.000000000,276681.856786659,276588.000000000
11379.00,310013.045297127,310047.000000000,276775.782672839,276682.000000000
11380.00,309978.690029773,310013.000000000,276869.693204673,276776.000000000
11381.00,309944.292768897,309979.000000000,276963.588363379,276870.000000000
11382.00,309909.853521378,309944.000000000,277057.468130179,276964.000000000
11383.00,309875.372294103,309910.000000000,277151.332486299,277057.000000000
11384.00,309840.849093969,309875.000000000,277245.181412967,277151.000000000
11385.00,309806.283927879,309841.000000000,277339.014891413,277245.000000000
11386.00,309771.676802746,309806.000000000,277432.832902873,277339.000000000
11387.00,309737.027725491,309772.000000000,277526.635428583,277433.000000000
11388.00,309702.336703044,309737.000000000,277620.422449784,277527.000000000
11389.00,309667.603742343,309702.000000000,277714.193947720,277620.000000000
11390.00,309632.828850333,309668.000000000,277807.949903637,277714.000000000
11391.00,309598.012033970,309633.000000000,277901.690298785,277808.000000000
11392.00,309563.153300216,309598.000000000,277995.415114417,277902.000000000
11393.00,309528.252656043,309563.000000000,278089.124331789,277995.000000000
11394.00,309493.310108430,309528.000000000,278182.817932160,278089.000000000
11395.00,309458.325664365,309493.000000000,278276.495896793,278183.000000000
11396.00,309423.299330846,309458.000000000,278370.158206952,278276.000000000
11397.00,309388.231114877,309423.000000000,278463.804843907,278370.000000000
11398.00,309353.121023472,309388.000000000,278557.435788929,278464.000000000
11399.00,309317.969063651,309353.000000000,278651.051023292,278557.000000000
11400.00,309282.775242445,309318.000000000,278744.650528276,278651.000000000
11401.00,309247.539566893,309283.000000000,278838.234285160,278745.000000000
11402.00,309212.262044040,309248.000000000,278931.802275229,278838.000000000
11403.00,309176.942680943,309212.000000000,279025.354479771,278932.000000000
11404.00,309141.581484665,309177.000000000,279118.890880076,279025.000000000
11405.00,309106.178462277,309142.000000000,279212.411457437,279119.000000000
11406.00,309070.733620860,309106.000000000,279305.916193152,279212.000000000
11407.00,309035.246967503,309071.000000000,279399.405068521,279306.000000000
11408.00,308999.718509302,309035.000000000,279492.878064846,279399.000000000
11409.00,308964.148253363,309000.000000000,279586.335163435,279493.000000000
11410.00,308928.536206799,308964.000000000,279679.776345596,279586.000000000
11411.00,308892.882376733,308929.000000000,279773.201592643,279680.000000000
11412.00,308857.186770294,308893.000000000,279866.610885892,279773.000000000
11413.00,308821.449394622,308857.000000000,279960.004206661,279867.000000000
11414.00,308785.670256864,308821.000000000,280053.381536273,279960.000000000
11415.00,308749.849364175,308786.000000000,280146.742856053,280053.000000000
11416.00,308713.986723719,308750.000000000,280240.088147331,280147.000000000
11417.00,308678.082342667,308714.000000000,280333.417391437,280240.000000000
11418.00,308642.136228202,308678.000000000,280426.730569708,280333.000000000
11419.00,308606.148387511,308642.000000000,280520.027663482,280427.000000000
11420.00,308570.118827791,308606.000000000,280613.308654100,280520.000000000
11421.00,308534.047556249,308570.000000000,280706.573522906,280613.000000000
11422.00,308497.934580097,308534.000000000,280799.822251250,280707.000000000
11423.00,308461.779906559,308498.000000000,280893.054820481,280800.000000000
11424.00,308425.583542864,308462.000000000,280986.271211956,280893.000000000
11425.00,308389.345496253,308426.000000000,281079.471407030,280986.000000000
11426.00,308353.065773971,308389.000000000,281172.655387066,281079.000000000
11427.00,308316.744383274,308353.000000000,281265.823133428,281173.000000000
11428.00,308280.381331427,308317.000000000,281358.974627482,281266.000000000
11429.00,308243.976625702,308280.000000000,281452.109850600,281359.000000000
11430.00,308207.530273378,308244.000000000,281545.228784155,281452.000000000
11431.00,308171.042281746,308208.000000000,281638.331409526,281545.000000000
11432.00,308134.512658102,308171.000000000,281731.417708091,281638.000000000
11433.00,308097.941409751,308135.000000000,281824.487661236,281731.000000000
11434.00,308061.328544009,308098.000000000,281917.541250346,281824.000000000
11435.00,308024.674068196,308061.000000000,282010.578456812,281918.000000000
11436.00,307987.977989643,308025.000000000,282103.599262028,282011.000000000
11437.00,307951.240315690,307988.000000000,282196.603647391,282104.000000000
11438.00,307914.461053683,307951.000000000,282289.591594300,282197.000000000
11439.00,307877.640210977,307914.000000000,282382.563084160,282290.000000000
11440.00,307840.777794937,307878.000000000,282475.518098376,282383.000000000
11441.00,307803.873812935,307841.000000000,282568.456618358,282476.000000000
11442.00,307766.928272351,307804.000000000,282661.378625521,282568.000000000
11443.00,307729.941180574,307767.000000000,282754.284101280,282661.000000000
11444.00,307692.912545000,307730.000000000,282847.173027056,282754.000000000
11445.00,307655.842373036,307693.000000000,282940.045384271,282847.000000000
11446.00,307618.730672094,307656.000000000,283032.901154353,282940.000000000
11447.00,307581.577449597,307619.000000000,283125.740318730,283033.000000000
11448.00,307544.382712975,307582.000000000,283218.562858836,283126.000000000
11449.00,307507.146469667,307544.000000000,283311.368756108,283219.000000000
11450.00,307469.868727119,307507.000000000,283404.157991986,283311.000000000
11451.00,307432.549492786,307470.000000000,283496.930547912,283404.000000000
11452.00,307395.188774133,307433.000000000,283589.686405333,283497.000000000
11453.00,307357.786578630,307395.000000000,283682.425545698,283590.000000000
11454.00,307320.342913758,307358.000000000,283775.147950462,283682.000000000
11455.00,307282.857787005,307320.000000000,283867.853601080,283775.000000000
11456.00,307245.331205868,307283.000000000,283960.542479013,283868.000000000
11457.00,307207.763177852,307245.000000000,284053.214565722,283961.000000000
11458.00,307170.153710469,307208.000000000,284145.869842676,284053.000000000
11459.00,307132.502811242,307170.000000000,284238.508291344,284146.000000000
11460.00,307094.810487700,307133.000000000,284331.129893199,284239.000000000
11461.00,307057.076747381,307095.000000000,284423.734629718,284331.000000000
11462.00,307019.301597832,307057.000000000,284516.322482381,284424.000000000
11463.00,306981.485046607,307019.000000000,284608.893432671,284516.000000000
11464.00,306943.627101269,306981.000000000,284701.447462076,284609.000000000
11465.00,306905.727769390,306944.000000000,284793.984552084,284701.000000000
11466.00,306867.787058548,306906.000000000,284886.504684191,284794.000000000
11467.00,306829.804976332,306868.000000000,284979.007839892,284887.000000000
11468.00,306791.781530337,306830.000000000,285071.494000689,284979.000000000
11469.00,306753.716728168,306792.000000000,285163.963148084,285071.000000000
11470.00,306715.610577438,306754.000000000,285256.415263586,285164.000000000
11471.00,306677.463085767,306716.000000000,285348.850328704,285256.000000000
11472.00,306639.274260784,306677.000000000,285441.268324953,285349.000000000
11473.00,306601.044110127,306639.000000000,285533.669233849,285441.000000000
11474.00,306562.772641441,306601.000000000,285626.053036914,285534.000000000
11475.00,306524.459862380,306563.000000000,285718.419715673,285626.000000000
11476.00,306486.105780606,306524.000000000,285810.769251652,285718.000000000
11477.00,306447.710403791,306486.000000000,285903.101626382,285811.000000000
11478.00,306409.273739611,306448.000000000,285995.416821399,285903.000000000
11479.00,306370.795795755,306409.000000000,286087.714818240,285995.000000000
11480.00,306332.276579918,306371.000000000,286179.995598446,286088.000000000
11481.00,306293.716099803,306332.000000000,286272.259143562,286180.000000000
11482.00,306255.114363121,306294.000000000,286364.505435137,286272.000000000
11483.00,306216.471377593,306255.000000000,286456.734454723,286365.000000000
11484.00,306177.787150946,306216.000000000,286548.946183873,286457.000000000
11485.00,306139.061690918,306178.000000000,286641.140604148,286549.000000000
11486.00,306100.295005253,306139.000000000,286733.317697109,286641.000000000
11487.00,306061.487101704,306100.000000000,286825.477444322,286733.000000000
11488.00,306022.637988031,306061.000000000,286917.619827355,286825.000000000
11489.00,305983.747672005,306023.000000000,287009.744827782,286918.000000000
11490.00,305944.816161403,305984.000000000,287101.852427177,287010.000000000
11491.00,305905.843464011,305945.000000000,287193.942607122,287102.000000000
11492.00,305866.829587623,305906.000000000,287286.015349198,287194.000000000
11493.00,305827.774540042,305867.000000000,287378.070634992,287286.000000000
11494.00,305788.678329078,305828.000000000,287470.108446094,287378.000000000
11495.00,305749.540962549,305789.000000000,287562.128764097,287470.000000000
11496.00,305710.362448284,305750.000000000,287654.131570598,287562.000000000
11497.00,305671.142794116,305710.000000000,287746.116847198,287654.000000000
11498.00,305631.882007891,305671.000000000,287838.084575501,287746.000000000
11499.00,305592.580097459,305632.000000000,287930.034737113,287838.000000000
11500.00,305553.237070680,305593.000000000,288021.967313647,287930.000000000
11501.00,305513.852935423,305553.000000000,288113.882286716,288022.000000000
11502.00,305474.427699564,305514.000000000,288205.779637938,288114.000000000
11503.00,305434.961370988,305474.000000000,288297.659348935,288206.000000000
11504.00,305395.453957587,305435.000000000,288389.521401332,288298.000000000
11505.00,305355.905467263,305395.000000000,288481.365776758,288390.000000000
11506.00,305316.315907925,305356.000000000,288573.192456843,288481.000000000
11507.00,305276.685287490,305316.000000000,288665.001423226,288573.000000000
11508.00,305237.013613885,305277.000000000,288756.792657543,288665.000000000
11509.00,305197.300895042,305237.000000000,288848.566141438,288757.000000000
11510.00,305157.547138904,305197.000000000,288940.321856558,288849.000000000
11511.00,305117.752353422,305158.000000000,289032.059784552,288940.000000000
11512.00,305077.916546554,305118.000000000,289123.779907074,289032.000000000
11513.00,305038.039726267,305078.000000000,289215.482205780,289124.000000000
11514.00,304998.121900535,305038.000000000,289307.166662331,289215.000000000
11515.00,304958.163077342,304998.000000000,289398.833258391,289307.000000000
11516.00,304918.163264680,304958.000000000,289490.481975628,289399.000000000
11517.00,304878.122470547,304918.000000000,289582.112795712,289490.000000000
11518.00,304838.040702951,304878.000000000,289673.725700320,289582.000000000
11519.00,304797.917969909,304838.000000000,289765.320671128,289674.000000000
11520.00,304757.754279444,304798.000000000,289856.897689820,289765.000000000
11521.00,304717.549639589,304758.000000000,289948.456738080,289857.000000000
11522.00,304677.304058385,304718.000000000,290039.997797598,289948.000000000
11523.00,304637.017543879,304677.000000000,290131.520850067,290040.000000000
11524.00,304596.690104129,304637.000000000,290223.025877183,290132.000000000
11525.00,304556.321747201,304597.000000000,290314.512860645,290223.000000000
11526.00,304515.912481166,304556.000000000,290405.981782158,290315.000000000
11527.00,304475.462314107,304516.000000000,290497.432623429,290406.000000000
11528.00,304434.971254114,304475.000000000,290588.865366168,290497.000000000
11529.00,304394.439309283,304435.000000000,290680.279992090,290589.000000000
11530.00,304353.866487721,304394.000000000,290771.676482912,290680.000000000
11531.00,304313.252797543,304354.000000000,290863.054820358,290772.000000000
11532.00,304272.598246870,304313.000000000,290954.414986151,290863.000000000
11533.00,304231.902843832,304273.000000000,291045.756962021,290954.000000000
11534.00,304191.166596570,304232.000000000,291137.080729700,291046.000000000
11535.00,304150.389513228,304191.000000000,291228.386270925,291137.000000000
11536.00,304109.571601963,304150.000000000,291319.673567435,291228.000000000
11537.00,304068.712870938,304110.000000000,291410.942600975,291320.000000000
11538.00,304027.813328323,304069.000000000,291502.193353290,291411.000000000
11539.00,303986.872982299,304028.000000000,291593.425806132,291502.000000000
11540.00,303945.891841052,303987.000000000,291684.639941256,291593.000000000
11541.00,303904.869912780,303946.000000000,291775.835740419,291685.000000000
11542.00,303863.807205685,303905.000000000,291867.013185383,291776.000000000
11543.00,303822.703727980,303864.000000000,291958.172257914,291867.000000000
11544.00,303781.559487885,303823.000000000,292049.312939781,291958.000000000
11545.00,303740.374493628,303782.000000000,292140.435212757,292049.000000000
11546.00,303699.148753446,303740.000000000,292231.539058618,292140.000000000
11547.00,303657.882275584,303699.000000000,292322.624459144,292232.000000000
11548.00,303616.575068295,303658.000000000,292413.691396120,292323.000000000
11549.00,303575.227139839,303617.000000000,292504.739851333,292414.000000000
11550.00,303533.838498487,303575.000000000,292595.769806574,292505.000000000
11551.00,303492.409152514,303534.000000000,292686.781243638,292596.000000000
11552.00,303450.939110206,303492.000000000,292777.774144324,292687.000000000
11553.00,303409.428379858,303451.000000000,292868.748490434,292778.000000000
11554.00,303367.876969770,303409.000000000,292959.704263774,292869.000000000
11555.00,303326.284888253,303368.000000000,293050.641446154,292960.000000000
11556.00,303284.652143625,303326.000000000,293141.560019388,293051.000000000
11557.00,303242.978744211,303285.000000000,293232.459965293,293142.000000000
11558.00,303201.264698347,303243.000000000,293323.341265690,293232.000000000
11559.00,303159.510014373,303201.000000000,293414.203902403,293323.000000000
11560.00,303117.714700642,303160.000000000,293505.047857261,293414.000000000
11561.00,303075.878765511,303118.000000000,293595.873112097,293505.000000000
11562.00,303034.002217346,303076.000000000,293686.679648745,293596.000000000
11563.00,302992.085064525,303034.000000000,293777.467449046,293687.000000000
11564.00,302950.127315427,302992.000000000,293868.236494843,293777.000000000
11565.00,302908.128978447,302950.000000000,293958.986767983,293868.000000000
11566.00,302866.090061981,302908.000000000,294049.718250318,293959.000000000
11567.00,302824.010574438,302866.000000000,294140.430923701,294050.000000000
11568.00,302781.890524234,302824.000000000,294231.124769991,294140.000000000
11569.00,302739.729919791,302782.000000000,294321.799771051,294231.000000000
11570.00,302697.528769541,302740.000000000,294412.455908746,294322.000000000
11571.00,302655.287081925,302698.000000000,294503.093164947,294412.000000000
11572.00,302613.004865390,302655.000000000,294593.711521526,294503.000000000
11573.00,302570.682128391,302613.000000000,294684.310960360,294594.000000000
11574.00,302528.318879394,302571.000000000,294774.891463332,294684.000000000
11575.00,302485.915126871,302528.000000000,294865.453012326,294775.000000000
11576.00,302443.470879301,302486.000000000,294955.995589229,294865.000000000
11577.00,302400.986145173,302443.000000000,295046.519175936,294956.000000000
11578.00,302358.460932983,302401.000000000,295137.023754342,295047.000000000
11579.00,302315.895251237,302358.000000000,295227.509306347,295137.000000000
11580.00,302273.289108447,302316.000000000,295317.975813855,295228.000000000
11581.00,302230.642513133,302273.000000000,295408.423258774,295318.000000000
11582.00,302187.955473825,302231.000000000,295498.851623015,295408.000000000
11583.00,302145.227999059,302188.000000000,295589.260888494,295499.000000000
11584.00,302102.460097381,302145.000000000,295679.651037129,295589.000000000
11585.00,302059.651777343,302102.000000000,295770.022050843,295680.000000000
11586.00,302016.803047507,302060.000000000,295860.373911563,295770.000000000
11587.00,301973.913916443,302017.000000000,295950.706601220,295860.000000000
11588.00,301930.984392726,301974.000000000,296041.020101749,295951.000000000
11589.00,301888.014484944,301931.000000000,296131.314395087,296041.000000000
11590.00,301845.004201689,301888.000000000,296221.589463176,296131.000000000
11591.00,301801.953551564,301845.000000000,296311.845287963,296222.000000000
11592.00,301758.862543177,301802.000000000,296402.081851397,296312.000000000
11593.00,301715.731185147,301759.000000000,296492.299135432,296402.000000000
11594.00,301672.559486099,301716.000000000,296582.497122025,296492.000000000
11595.00,301629.347454667,301673.000000000,296672.675793139,296582.000000000
11596.00,301586.095099493,301629.000000000,296762.835130737,296673.000000000
11597.00,301542.802429228,301586.000000000,296852.975116789,296763.000000000
11598.00,301499.469452528,301543.000000000,296943.095733268,296853.000000000
11599.00,301456.096178062,301499.000000000,297033.196962151,296943.000000000
11600.00,301412.682614501,301456.000000000,297123.278785418,297033.000000000
11601.00,301369.228770530,301413.000000000,297213.341185055,297123.000000000
11602.00,301325.734654838,301369.000000000,297303.384143049,297213.000000000
11603.00,301282.200276123,301326.000000000,297393.407641393,297303.000000000
11604.00,301238.625643092,301282.000000000,297483.411662084,297393.000000000
11605.00,301195.010764460,301239.000000000,297573.396187121,297483.000000000
11606.00,301151.355648949,301195.000000000,297663.361198508,297573.000000000
11607.00,301107.660305289,301151.000000000,297753.306678253,297663.000000000
11608.00,301063.924742219,301108.000000000,297843.232608369,297753.000000000
11609.00,301020.148968486,301064.000000000,297933.138970870,297843.000000000
11610.00,300976.332992844,301020.000000000,298023.025747777,297933.000000000
11611.00,300932.476824057,300976.000000000,298112.892921114,298023.000000000
11612.00,300888.580470894,300932.000000000,298202.740472907,298113.000000000
11613.00,300844.643942135,300889.000000000,298292.568385188,298203.000000000
11614.00,300800.667246567,300845.000000000,298382.376639993,298293.000000000
11615.00,300756.650392984,300801.000000000,298472.165219361,298382.000000000
11616.00,300712.593390190,300757.000000000,298561.934105335,298472.000000000
11617.00,300668.496246995,300713.000000000,298651.683279962,298562.000000000
11618.00,300624.358972218,300668.000000000,298741.412725293,298652.000000000
11619.00,300580.181574686,300624.000000000,298831.122423384,298741.000000000
11620.00,300535.964063235,300580.000000000,298920.812356293,298831.000000000
11621.00,300491.706446707,300536.000000000,299010.482506083,298921.000000000
11622.00,300447.408733953,300492.000000000,299100.132854822,299010.000000000
11623.00,300403.070933833,300447.000000000,299189.763384580,299100.000000000
11624.00,300358.693055214,300403.000000000,299279.374077432,299190.000000000
11625.00,300314.275106970,300359.000000000,299368.964915457,299279.000000000
11626.00,300269.817097984,300314.000000000,299458.535880737,299369.000000000
11627.00,300225.319037149,300270.000000000,299548.086955360,299459.000000000
11628.00,300180.780933363,300225.000000000,299637.618121416,299548.000000000
11629.00,300136.202795532,300181.000000000,299727.129360999,299638.000000000
11630.00,300091.584632574,300136.000000000,299816.620656209,299727.000000000
11631.00,300046.926453409,300092.000000000,299906.091989149,299817.000000000
11632.00,300002.228266971,300047.000000000,299995.543341924,299906.000000000
11633.00,299957.490082197,300002.000000000,300084.974696645,299996.000000000
11634.00,299912.711908035,299957.000000000,300174.386035428,300085.000000000
11635.00,299867.893753440,299913.000000000,300263.777340391,300174.000000000
11636.00,299823.035627376,299868.000000000,300353.148593656,300264.000000000
11637.00,299778.137538813,299823.000000000,300442.499777350,300353.000000000
11638.00,299733.199496731,299778.000000000,300531.830873605,300442.000000000
11639.00,299688.221510116,299733.000000000,300621.141864554,300532.000000000
11640.00,299643.203587965,299688.000000000,300710.432732336,300621.000000000
11641.00,299598.145739279,299643.000000000,300799.703459095,300710.000000000
11642.00,299553.047973071,299598.000000000,300888.954026977,300800.000000000
11643.00,299507.910298358,299553.000000000,300978.184418132,300889.000000000
11644.00,299462.732724169,299508.000000000,301067.394614716,300978.000000000
11645.00,299417.515259538,299463.000000000,301156.584598888,301067.000000000
11646.00,299372.257913508,299418.000000000,301245.754352810,301157.000000000
11647.00,299326.960695131,299372.000000000,301334.903858649,301246.000000000
11648.00,299281.623613465,299327.000000000,301424.033098578,301335.000000000
11649.00,299236.246677577,299282.000000000,301513.142054770,301424.000000000
11650.00,299190.829896542,299236.000000000,301602.230709404,301513.000000000
11651.00,299145.373279443,299191.000000000,301691.299044665,301602.000000000
11652.00,299099.876835370,299145.000000000,301780.347042739,301691.000000000
11653.00,299054.340573424,299100.000000000,301869.374685818,301780.000000000
11654.00,299008.764502709,299054.000000000,301958.381956096,301869.000000000
11655.00,298963.148632342,299009.000000000,302047.368835774,301958.000000000
11656.00,298917.492971445,298963.000000000,302136.335307055,302047.000000000
11657.00,298871.797529148,298917.000000000,302225.281352147,302136.000000000
11658.00,298826.062314590,298872.000000000,302314.206953261,302225.000000000
